# #######################################################
# FLST LOG
# Flight Statistics
# #######################################################
# 
# Parameters [Units]:
# Deletion Time [s], Call sign [-], Spawn Time [s], Flight time [s], Distance 2D [m], Distance 3D [m], Distance ALT [m],Work Done [MJ], Latitude [deg], Longitude [deg], Altitude [ft], TAS [kts], Vertical Speed [fpm], Heading [deg], ASAS Active [bool], Pilot ALT [ft], Pilot SPD (TAS) [kts], Pilot HDG [deg], Pilot VS [fpm]
# 
# simt
2090.50000000,D1431,1057.00000000,2090.50000000,13619.41313731,13960.27900249,1866.77009000,0.00000000,48.22298577,16.41422195,0.00000000,0.00000000,0.00000000,346.82265410,False,0.00000000,0.00000000,984.25196850,346.82265410
2090.50000000,D2233,1730.00000000,2090.50000000,5133.61408814,5196.20526600,124.04006000,0.00000000,48.13993162,16.39993082,0.00000000,0.00000000,0.00000000,330.32423405,False,0.00000000,0.00000000,984.25196850,330.32423405
2091.00000000,D1350,985.00000000,2091.00000000,10900.33152943,11136.63501184,953.79761000,0.00000000,48.16060203,16.30615535,0.00000000,0.00000000,0.00000000,267.31892593,False,0.00000000,0.00000000,984.25196850,267.31892593
2092.50000000,D77,51.00000000,2092.50000000,20376.88936863,20664.55493485,1284.34251000,0.00000000,48.24479413,16.33185317,0.00000000,0.00000000,0.00000000,235.66359556,False,0.00000000,0.00000000,984.25196850,235.66359556
2092.50000000,D2224,1715.00000000,2092.50000000,5213.98675657,5382.41754270,354.61861000,0.00000000,48.14428921,16.33186914,0.00000000,0.00000000,0.00000000,279.03545895,False,0.00000000,0.00000000,984.25196850,279.03545895
2093.00000000,D2074,1591.00000000,2093.00000000,6891.24480021,7029.30606258,734.71247000,0.00000000,48.19334084,16.40064355,0.00000000,0.00000000,0.00000000,311.19790334,False,0.00000000,0.00000000,984.25196850,311.19790334
2093.50000000,D2485,1906.00000000,2093.50000000,1604.06347247,1669.96790087,263.11861000,0.00000000,48.20139396,16.34906940,0.00000000,0.00000000,0.00000000,356.83260636,False,0.00000000,0.00000000,984.25196850,356.83260636
2095.00000000,D890,631.00000000,2095.00000000,20873.96574226,21152.68058377,1585.88086000,0.00000000,48.16325511,16.43233160,0.00000000,0.00000000,0.00000000,179.02067133,False,0.00000000,0.00000000,984.25196850,179.02067133
2095.00000000,D1848,1410.00000000,2095.00000000,6146.94316324,6284.18970573,485.34433000,0.00000000,48.20718179,16.36719196,0.00000000,0.00000000,0.00000000,341.65992825,False,0.00000000,0.00000000,984.25196850,341.65992825
2096.00000000,D1345,978.00000000,2096.00000000,10421.19684921,10609.32794774,774.56481000,0.00000000,48.15763158,16.28515538,0.00000000,0.00000000,0.00000000,224.61496231,False,0.00000000,0.00000000,984.25196850,224.61496231
2096.50000000,D1191,857.00000000,2096.50000000,12764.18674658,12922.38503818,365.36861000,0.00000000,48.23556551,16.32765647,0.00000000,0.00000000,0.00000000,145.94963752,False,0.00000000,0.00000000,984.25196850,145.94963752
2097.50000000,D1342,975.00000000,2097.50000000,15003.38417733,15267.43603467,1607.96810000,0.00000000,48.20967763,16.31828035,0.00000000,0.00000000,0.00000000,12.74559736,False,0.00000000,0.00000000,984.25196850,12.74559736
2101.00000000,D1994,1537.00000000,2101.00000000,7623.14710367,7685.01798548,300.73601000,0.00000000,48.22676947,16.32534499,0.00000000,0.00000000,0.00000000,79.26657287,False,0.00000000,0.00000000,984.25196850,79.26657287
2102.50000000,D1958,1501.00000000,2102.50000000,5602.73149367,5799.51893571,699.11861000,0.00000000,48.25186867,16.37721829,0.00000000,0.00000000,0.00000000,333.58116396,False,0.00000000,0.00000000,984.25196850,333.58116396
2103.00000000,D1826,1388.00000000,2103.00000000,10477.33541390,10639.18729674,386.56527000,0.00000000,48.16572512,16.32096435,0.00000000,0.00000000,0.00000000,349.29327088,False,0.00000000,0.00000000,984.25196850,349.29327088
2103.50000000,D2447,1876.00000000,2103.50000000,2766.07413464,2848.88224049,319.38339000,0.00000000,48.22973425,16.35132720,0.00000000,0.00000000,0.00000000,278.05621408,False,0.00000000,0.00000000,984.25196850,278.05621408
2104.00000000,D1968,1507.00000000,2104.00000000,5459.76212155,5747.37438024,1334.86861000,0.00000000,48.19705500,16.40203506,0.00000000,0.00000000,0.00000000,213.62486493,False,0.00000000,0.00000000,984.25196850,213.62486493
2104.50000000,D1567,1164.00000000,2104.50000000,8576.61740753,8796.34340260,1088.99897000,0.00000000,48.24403325,16.35041605,0.00000000,0.00000000,0.00000000,269.69826996,False,0.00000000,0.00000000,984.25196850,269.69826996
2110.00000000,D1007,724.00000000,2110.00000000,12718.57033861,12985.21898963,1219.88581000,0.00000000,48.20170632,16.36928125,0.00000000,0.00000000,0.00000000,18.32075136,True,0.00000000,0.00000000,984.25196850,18.32075136
2110.00000000,D2043,1568.00000000,2110.00000000,5070.76100917,5249.80193462,815.86861000,0.00000000,48.19283355,16.35262695,0.00000000,0.00000000,0.00000000,203.34965523,True,0.00000000,0.00000000,984.25196850,203.34965523
2110.50000000,D2159,1675.00000000,2110.50000000,4064.69286074,4277.89776891,995.38339000,0.00000000,48.17502731,16.33605946,0.00000000,0.00000000,0.00000000,159.57403141,False,0.00000000,0.00000000,984.25196850,159.57403141
2111.00000000,D2148,1680.00000000,2111.00000000,4951.64426760,5083.33877803,504.36861000,0.00000000,48.16552407,16.30632431,0.00000000,0.00000000,0.00000000,240.76824052,False,0.00000000,0.00000000,984.25196850,240.76824052
2111.50000000,D2146,1670.00000000,2111.50000000,5837.32874581,6037.51889248,720.36861000,0.00000000,48.18202255,16.43285590,0.00000000,0.00000000,0.00000000,177.39254856,False,0.00000000,0.00000000,984.25196850,177.39254856
2114.00000000,D1335,968.00000000,2114.00000000,10867.79595706,11221.96443313,1711.89788000,0.00000000,48.20698256,16.38314395,0.00000000,0.00000000,0.00000000,206.26168637,False,0.00000000,0.00000000,984.25196850,206.26168637
2117.50000000,D2565,1964.00000000,2117.50000000,1752.24469781,1807.41207831,234.36861000,0.00000000,48.19475845,16.35962320,0.00000000,0.00000000,0.00000000,334.29352129,False,0.00000000,0.00000000,984.25196850,334.29352129
2120.00000000,D2026,1553.00000000,2120.00000000,6138.74015859,6321.08050947,981.72643000,0.00000000,48.18047436,16.33714943,0.00000000,0.00000000,0.00000000,348.13590270,False,0.00000000,0.00000000,984.25196850,348.13590270
2124.00000000,D1053,762.00000000,2124.00000000,16971.13393138,17333.05137527,1969.44645000,0.00000000,48.18263959,16.40447630,0.00000000,0.00000000,0.00000000,205.29279444,False,0.00000000,0.00000000,984.25196850,205.29279444
2124.00000000,D2051,1577.00000000,2124.00000000,5820.34133194,6055.99780009,1073.62146000,0.00000000,48.21131475,16.38284255,0.00000000,0.00000000,0.00000000,7.22020024,False,0.00000000,0.00000000,984.25196850,7.22020024
2125.00000000,D1847,1410.00000000,2125.00000000,8979.27770191,9131.81725901,822.67412000,0.00000000,48.22905100,16.34630875,0.00000000,0.00000000,0.00000000,290.44183207,False,0.00000000,0.00000000,984.25196850,290.44183207
2125.00000000,D2570,1966.00000000,2125.00000000,2072.62467596,2118.18922374,245.11861000,0.00000000,48.23141963,16.31558191,0.00000000,0.00000000,0.00000000,38.15585815,False,0.00000000,0.00000000,984.25196850,38.15585815
2125.50000000,D1627,1204.00000000,2125.50000000,8855.76159769,9019.94710398,765.11861000,0.00000000,48.19352464,16.40725090,0.00000000,0.00000000,0.00000000,41.21709070,False,0.00000000,0.00000000,984.25196850,41.21709070
2125.50000000,D1977,1530.00000000,2125.50000000,7503.27153795,7647.85090615,638.43559000,0.00000000,48.20976953,16.35535522,0.00000000,0.00000000,0.00000000,8.96062041,False,0.00000000,0.00000000,984.25196850,8.96062041
2126.50000000,D261,183.00000000,2126.50000000,19091.33787625,19271.51623429,731.36861000,0.00000000,48.16247746,16.38835549,0.00000000,0.00000000,0.00000000,206.45955907,False,0.00000000,0.00000000,984.25196850,206.45955907
2127.50000000,D2281,1759.00000000,2127.50000000,5001.92086855,5059.61412492,252.36861000,0.00000000,48.20029750,16.34004962,0.00000000,0.00000000,0.00000000,82.20231345,False,0.00000000,0.00000000,984.25196850,82.20231345
2127.50000000,D2426,1861.00000000,2127.50000000,3031.89793165,3117.23550749,420.61861000,0.00000000,48.19052877,16.34065740,0.00000000,0.00000000,0.00000000,85.49977930,False,0.00000000,0.00000000,984.25196850,85.49977930
2129.50000000,D1416,1042.00000000,2129.50000000,8104.93783818,8340.95644655,758.76179000,0.00000000,48.20576416,16.37837329,0.00000000,0.00000000,0.00000000,304.79686805,False,0.00000000,0.00000000,984.25196850,304.79686805
2129.50000000,D1934,1476.00000000,2129.50000000,6218.35996643,6356.97529750,633.36861000,0.00000000,48.23123150,16.36132083,0.00000000,0.00000000,0.00000000,339.86844279,False,0.00000000,0.00000000,984.25196850,339.86844279
2130.00000000,D2063,1587.00000000,2130.00000000,7290.40617012,7485.73273575,1166.11701000,0.00000000,48.18565698,16.34593994,0.00000000,0.00000000,0.00000000,332.39687535,True,0.00000000,0.00000000,984.25196850,332.39687535
2130.50000000,D181,129.00000000,2130.50000000,20837.18408017,21042.36764987,446.36861000,0.00000000,48.22194414,16.28121423,0.00000000,0.00000000,0.00000000,347.92373115,False,0.00000000,0.00000000,984.25196850,347.92373115
2130.50000000,D2538,1939.00000000,2130.50000000,2567.42690309,2660.99831207,489.70681000,0.00000000,48.18811488,16.38022893,0.00000000,0.00000000,0.00000000,70.00540349,False,0.00000000,0.00000000,984.25196850,70.00540349
2131.50000000,D576,405.00000000,2131.50000000,16122.22370400,16638.71018581,2249.48352000,0.00000000,48.19919001,16.34758125,0.00000000,0.00000000,0.00000000,80.91236106,False,0.00000000,0.00000000,984.25196850,80.91236106
2131.50000000,D2196,1701.00000000,2131.50000000,4006.15817231,4189.57031735,878.59251000,0.00000000,48.20679445,16.34133051,0.00000000,0.00000000,0.00000000,286.39454467,False,0.00000000,0.00000000,984.25196850,286.39454467
2132.50000000,D1922,1464.00000000,2132.50000000,9756.42400348,9844.31372679,248.86861000,0.00000000,48.16528326,16.32841125,0.00000000,0.00000000,0.00000000,296.50226136,False,0.00000000,0.00000000,984.25196850,296.50226136
2134.00000000,D2020,1549.00000000,2134.00000000,8832.02469198,8921.35226978,193.86861000,0.00000000,48.21572103,16.28104491,0.00000000,0.00000000,0.00000000,340.85244624,False,0.00000000,0.00000000,984.25196850,340.85244624
2134.00000000,D2115,1640.00000000,2134.00000000,4762.93627519,5019.69829687,1225.11861000,0.00000000,48.22715695,16.36007903,0.00000000,0.00000000,0.00000000,171.34809690,False,0.00000000,0.00000000,984.25196850,171.34809690
2134.50000000,D923,651.00000000,2134.50000000,13024.62095035,13279.44331685,969.36861000,0.00000000,48.21065246,16.37704203,0.00000000,0.00000000,0.00000000,101.05956071,False,0.00000000,0.00000000,984.25196850,101.05956071
2136.00000000,D1540,1148.00000000,2136.00000000,9941.45841317,10114.51635396,880.69086000,0.00000000,48.20170504,16.36928033,0.00000000,0.00000000,0.00000000,17.62898461,False,0.00000000,0.00000000,984.25196850,17.62898461
2136.00000000,D2453,1882.00000000,2136.00000000,3365.89814904,3480.40833252,255.86861000,0.00000000,48.16327126,16.43239019,0.00000000,0.00000000,0.00000000,80.17828033,False,0.00000000,0.00000000,984.25196850,80.17828033
2137.50000000,D2192,1710.00000000,2137.50000000,4081.72904529,4175.47087539,429.24110000,0.00000000,48.24403325,16.35041607,0.00000000,0.00000000,0.00000000,269.69795806,False,0.00000000,0.00000000,984.25196850,269.69795806
2139.00000000,D1971,1511.00000000,2139.00000000,8250.73211256,8436.40476063,769.13339000,0.00000000,48.26195290,16.38349688,0.00000000,0.00000000,0.00000000,343.88785945,False,0.00000000,0.00000000,984.25196850,343.88785945
2140.00000000,D1299,945.00000000,2140.00000000,11859.21188754,12223.44590596,1660.20681000,0.00000000,48.16293410,16.44168473,0.00000000,0.00000000,0.00000000,170.73124757,False,0.00000000,0.00000000,984.25196850,170.73124757
2141.00000000,D2618,2005.00000000,2141.00000000,1253.96369987,1321.75364836,116.61861000,0.00000000,48.16051331,16.31355664,0.00000000,0.00000000,0.00000000,245.00795437,False,0.00000000,0.00000000,984.25196850,245.00795437
2142.50000000,D1708,1278.00000000,2142.50000000,8256.51420808,8394.36497718,639.89991000,0.00000000,48.19919048,16.34758487,0.00000000,0.00000000,0.00000000,80.65974518,False,0.00000000,0.00000000,984.25196850,80.65974518
2143.00000000,D1831,1392.00000000,2143.00000000,7013.33902518,7362.26724832,1648.43609000,0.00000000,48.21594974,16.36775664,0.00000000,0.00000000,0.00000000,324.96702734,False,0.00000000,0.00000000,984.25196850,324.96702734
2143.50000000,D2189,1700.00000000,2143.50000000,3243.30965550,3369.73727922,517.31481000,0.00000000,48.20550551,16.36933365,0.00000000,0.00000000,0.00000000,306.53301600,False,0.00000000,0.00000000,984.25196850,306.53301600
2146.00000000,D1606,1194.00000000,2146.00000000,9045.10906983,9384.33901470,1615.62837000,0.00000000,48.19072786,16.35114669,0.00000000,0.00000000,0.00000000,202.67491577,True,0.00000000,0.00000000,984.25196850,202.67491577
2146.50000000,D1943,1490.00000000,2146.50000000,5940.93300731,6154.42268904,977.55580000,0.00000000,48.18801636,16.32350630,0.00000000,0.00000000,0.00000000,354.54771074,False,0.00000000,0.00000000,984.25196850,354.54771074
2147.00000000,D2041,1570.00000000,2147.00000000,7733.48698134,7890.40596013,746.17131000,0.00000000,48.21106988,16.36131257,0.00000000,0.00000000,0.00000000,279.47896690,False,0.00000000,0.00000000,984.25196850,279.47896690
2147.50000000,D2434,1864.00000000,2147.50000000,3554.84373327,3699.13052759,675.89261000,0.00000000,48.18265920,16.35501092,0.00000000,0.00000000,0.00000000,151.88567637,False,0.00000000,0.00000000,984.25196850,151.88567637
2148.00000000,D1381,1007.00000000,2148.00000000,11040.63746149,11409.10084887,1771.63788000,0.00000000,48.18566317,16.34593508,0.00000000,0.00000000,0.00000000,332.39252541,False,0.00000000,0.00000000,984.25196850,332.39252541
2148.00000000,D2265,1745.00000000,2148.00000000,3795.17633144,3862.12820280,244.86861000,0.00000000,48.22904776,16.34632179,0.00000000,0.00000000,0.00000000,290.44152160,False,0.00000000,0.00000000,984.25196850,290.44152160
2148.50000000,D1895,1443.00000000,2148.50000000,6838.83738258,7049.08428528,991.29006000,0.00000000,48.18529435,16.34353300,0.00000000,0.00000000,0.00000000,56.16661564,True,0.00000000,0.00000000,984.25196850,56.16661564
2150.00000000,D2278,1760.00000000,2150.00000000,3043.63761873,3162.79692936,514.78419000,0.00000000,48.18811363,16.38022349,0.00000000,0.00000000,0.00000000,69.69126972,False,0.00000000,0.00000000,984.25196850,69.69126972
2150.50000000,D2171,1686.00000000,2150.50000000,4750.83418606,4912.50265867,852.81171000,0.00000000,48.21485247,16.37090407,0.00000000,0.00000000,0.00000000,145.95264291,False,0.00000000,0.00000000,984.25196850,145.95264291
2150.50000000,D2318,1788.00000000,2150.50000000,3203.57611990,3362.38783689,682.27689000,0.00000000,48.18904796,16.36667061,0.00000000,0.00000000,0.00000000,318.72000287,False,0.00000000,0.00000000,984.25196850,318.72000287
2150.50000000,D2499,1914.00000000,2150.50000000,2541.79849686,2611.28584432,326.34251000,0.00000000,48.22331027,16.34510699,0.00000000,0.00000000,0.00000000,68.90804567,False,0.00000000,0.00000000,984.25196850,68.90804567
2151.00000000,D2044,1570.00000000,2151.00000000,5776.64704239,5805.50689421,76.61861000,0.00000000,48.16978050,16.42306564,0.00000000,0.00000000,0.00000000,47.51902017,False,0.00000000,0.00000000,984.25196850,47.51902017
2151.50000000,D1282,927.00000000,2151.50000000,11517.16810583,11888.52647488,1754.00812000,0.00000000,48.17453415,16.39007719,0.00000000,0.00000000,0.00000000,193.42316826,False,0.00000000,0.00000000,984.25196850,193.42316826
2153.50000000,D2090,1604.00000000,2153.50000000,7306.34784058,7411.20677815,497.61861000,0.00000000,48.19914709,16.34413275,0.00000000,0.00000000,0.00000000,256.61324147,True,0.00000000,0.00000000,984.25196850,256.61324147
2155.00000000,D1127,812.00000000,2155.00000000,16129.50752729,16426.40298919,1685.07499000,0.00000000,48.20279125,16.34406447,0.00000000,0.00000000,0.00000000,270.44596278,False,0.00000000,0.00000000,984.25196850,270.44596278
2155.50000000,D1702,1275.00000000,2155.50000000,8920.11097282,9168.99279734,1020.86861000,0.00000000,48.20046321,16.26000795,0.00000000,0.00000000,0.00000000,293.55956631,False,0.00000000,0.00000000,984.25196850,293.55956631
2155.50000000,D2175,1689.00000000,2155.50000000,4234.46387751,4507.74497584,978.10825000,0.00000000,48.22378693,16.33697121,0.00000000,0.00000000,0.00000000,300.74501399,False,0.00000000,0.00000000,984.25196850,300.74501399
2156.00000000,D2375,1840.00000000,2156.00000000,4042.74807339,4229.16712364,729.28308000,0.00000000,48.19921153,16.34443054,0.00000000,0.00000000,0.00000000,71.73989154,False,0.00000000,0.00000000,984.25196850,71.73989154
2158.00000000,D1686,1262.00000000,2158.00000000,12114.73344839,12353.19381485,1121.57717000,0.00000000,48.16139963,16.40706847,0.00000000,0.00000000,0.00000000,238.89804561,False,0.00000000,0.00000000,984.25196850,238.89804561
2158.00000000,D2239,1723.00000000,2158.00000000,3848.54929603,3938.15192150,398.36861000,0.00000000,48.18984990,16.37117104,0.00000000,0.00000000,0.00000000,241.83146012,False,0.00000000,0.00000000,984.25196850,241.83146012
2158.00000000,D2687,2056.00000000,2158.00000000,1291.66133383,1366.37418650,135.11861000,0.00000000,48.25801103,16.29413624,0.00000000,0.00000000,0.00000000,299.56612516,False,0.00000000,0.00000000,984.25196850,299.56612516
2158.50000000,D2145,1665.00000000,2158.50000000,6471.36522886,6588.53122257,406.77290000,0.00000000,48.15663060,16.35024035,0.00000000,0.00000000,0.00000000,234.90575172,False,0.00000000,0.00000000,984.25196850,234.90575172
2159.00000000,D1639,1213.00000000,2159.00000000,12850.15783130,13151.02372497,1795.36861000,0.00000000,48.19107586,16.39469984,0.00000000,0.00000000,0.00000000,121.73405833,False,0.00000000,0.00000000,984.25196850,121.73405833
2159.00000000,D2004,1541.00000000,2159.00000000,7846.72133888,8155.30696612,1221.75506000,0.00000000,48.19247111,16.37092981,0.00000000,0.00000000,0.00000000,334.84537630,False,0.00000000,0.00000000,984.25196850,334.84537630
2159.50000000,D1028,740.00000000,2159.50000000,14554.94608931,14987.56509971,1920.61861000,0.00000000,48.23174305,16.28714374,0.00000000,0.00000000,0.00000000,353.02078202,False,0.00000000,0.00000000,984.25196850,353.02078202
2159.50000000,D1612,1197.00000000,2159.50000000,14616.84241104,14688.35446006,241.36861000,0.00000000,48.23192641,16.26817942,0.00000000,0.00000000,0.00000000,223.86478277,False,0.00000000,0.00000000,984.25196850,223.86478277
2161.00000000,D2668,2043.00000000,2161.00000000,1510.79755625,1532.86677232,102.36861000,0.00000000,48.14388884,16.35055571,0.00000000,0.00000000,0.00000000,38.06436795,False,0.00000000,0.00000000,984.25196850,38.06436795
2161.50000000,D1773,1341.00000000,2161.50000000,6843.24685886,7042.36987347,945.28529000,0.00000000,48.20619971,16.41815043,0.00000000,0.00000000,0.00000000,226.82842829,False,0.00000000,0.00000000,984.25196850,226.82842829
2161.50000000,D2147,1662.00000000,2161.50000000,6156.33381455,6382.81263722,1220.11861000,0.00000000,48.22263820,16.36449657,0.00000000,0.00000000,0.00000000,115.68626332,False,0.00000000,0.00000000,984.25196850,115.68626332
2162.00000000,D2481,1903.00000000,2162.00000000,3433.95529284,3559.17094000,625.72159000,0.00000000,48.18891285,16.38880213,0.00000000,0.00000000,0.00000000,279.38734663,False,0.00000000,0.00000000,984.25196850,279.38734663
2162.00000000,D2533,1937.00000000,2162.00000000,2167.92344769,2191.02748484,43.61861000,0.00000000,48.18472794,16.44154029,0.00000000,0.00000000,0.00000000,73.35854972,False,0.00000000,0.00000000,984.25196850,73.35854972
2166.00000000,D2394,1833.00000000,2166.00000000,4117.08683685,4333.93630710,716.35191000,0.00000000,48.20813026,16.42762269,0.00000000,0.00000000,0.00000000,137.04940255,False,0.00000000,0.00000000,984.25196850,137.04940255
2167.50000000,D2211,1715.00000000,2167.50000000,5880.30132682,6061.69733745,739.11861000,0.00000000,48.23835541,16.34111479,0.00000000,0.00000000,0.00000000,343.78728767,False,0.00000000,0.00000000,984.25196850,343.78728767
2168.50000000,D2464,1891.00000000,2168.50000000,3584.13336395,3721.19884517,292.36861000,0.00000000,48.24180050,16.30969403,0.00000000,0.00000000,0.00000000,161.55908188,False,0.00000000,0.00000000,984.25196850,161.55908188
2169.00000000,D2154,1665.00000000,2169.00000000,4781.72416033,4855.73874461,318.79006000,0.00000000,48.20907036,16.38171749,0.00000000,0.00000000,0.00000000,117.10288478,False,0.00000000,0.00000000,984.25196850,117.10288478
2169.00000000,D2370,1819.00000000,2169.00000000,4568.42851739,4660.38218998,450.04384000,0.00000000,48.18905093,16.36666671,0.00000000,0.00000000,0.00000000,318.74891266,False,0.00000000,0.00000000,984.25196850,318.74891266
2169.00000000,D2371,1820.00000000,2169.00000000,4817.55897650,4923.41761858,285.36861000,0.00000000,48.25133723,16.32251336,0.00000000,0.00000000,0.00000000,316.85367978,False,0.00000000,0.00000000,984.25196850,316.85367978
2170.00000000,D1837,1394.00000000,2170.00000000,7822.17167392,7964.63976651,448.51211000,0.00000000,48.26414655,16.31333536,0.00000000,0.00000000,0.00000000,325.84268278,False,0.00000000,0.00000000,984.25196850,325.84268278
2170.00000000,D1867,1417.00000000,2170.00000000,7213.56970352,7397.74408602,848.54006000,0.00000000,48.19366178,16.33763267,0.00000000,0.00000000,0.00000000,136.39798613,False,0.00000000,0.00000000,984.25196850,136.39798613
2170.00000000,D2357,1812.00000000,2170.00000000,4099.73211511,4224.08979735,600.49110000,0.00000000,48.21237084,16.35593855,0.00000000,0.00000000,0.00000000,8.69153718,False,0.00000000,0.00000000,984.25196850,8.69153718
2171.50000000,D2386,1845.00000000,2171.50000000,4570.35767526,4641.93485105,376.86861000,0.00000000,48.21497358,16.30895754,0.00000000,0.00000000,0.00000000,102.69310237,False,0.00000000,0.00000000,984.25196850,102.69310237
2172.00000000,D1622,1210.00000000,2172.00000000,14101.22728383,14221.69918979,393.34112000,0.00000000,48.25790426,16.30366652,0.00000000,0.00000000,0.00000000,342.45398066,False,0.00000000,0.00000000,984.25196850,342.45398066
2172.00000000,D2021,1550.00000000,2172.00000000,8191.65792713,8392.06248233,1130.97401000,0.00000000,48.20543503,16.35765934,0.00000000,0.00000000,0.00000000,318.18801500,False,0.00000000,0.00000000,984.25196850,318.18801500
2174.00000000,D1709,1300.00000000,2174.00000000,8381.77537234,8509.50768399,586.82663000,0.00000000,48.24659258,16.36906019,0.00000000,0.00000000,0.00000000,34.71869189,False,0.00000000,0.00000000,984.25196850,34.71869189
2176.50000000,D1506,1125.00000000,2176.50000000,12962.55620102,13220.23880232,1198.84960000,0.00000000,48.23187249,16.27765373,0.00000000,0.00000000,0.00000000,341.62199100,False,0.00000000,0.00000000,984.25196850,341.62199100
2176.50000000,D2013,1544.00000000,2176.50000000,6611.82086548,6835.63264925,1233.97401000,0.00000000,48.21364141,16.34552084,0.00000000,0.00000000,0.00000000,183.62511967,False,0.00000000,0.00000000,984.25196850,183.62511967
2177.50000000,D2295,1768.00000000,2177.50000000,3874.16688198,4034.39173134,542.11861000,0.00000000,48.18464780,16.35504691,0.00000000,0.00000000,0.00000000,325.27104471,False,0.00000000,0.00000000,984.25196850,325.27104471
2178.00000000,D1037,745.00000000,2178.00000000,13290.94586169,13532.91173319,1223.28611000,0.00000000,48.24445908,16.44534732,0.00000000,0.00000000,0.00000000,41.20245294,False,0.00000000,0.00000000,984.25196850,41.20245294
2178.00000000,D2334,1795.00000000,2178.00000000,3722.84282354,3807.85863996,256.11861000,0.00000000,48.17569475,16.38015148,0.00000000,0.00000000,0.00000000,5.38695021,False,0.00000000,0.00000000,984.25196850,5.38695021
2179.00000000,D2348,1885.00000000,2179.00000000,3253.56188256,3330.98841704,329.07816000,0.00000000,48.21724067,16.36459688,0.00000000,0.00000000,0.00000000,326.63198281,False,0.00000000,0.00000000,984.25196850,326.63198281
2180.00000000,D1912,1460.00000000,2180.00000000,9210.53156372,9402.64771600,900.11861000,0.00000000,48.17011995,16.33590686,0.00000000,0.00000000,0.00000000,283.84163503,False,0.00000000,0.00000000,984.25196850,283.84163503
2182.00000000,D1696,1271.00000000,2182.00000000,8543.45836572,8838.34271045,1181.61861000,0.00000000,48.22322553,16.35378538,0.00000000,0.00000000,0.00000000,14.28802237,False,0.00000000,0.00000000,984.25196850,14.28802237
2183.00000000,D2268,1765.00000000,2183.00000000,3540.17486452,3660.29161487,487.64895000,0.00000000,48.18984874,16.37116778,0.00000000,0.00000000,0.00000000,241.83159195,False,0.00000000,0.00000000,984.25196850,241.83159195
2183.00000000,D2455,1884.00000000,2183.00000000,3811.26709343,3936.93699184,593.70656000,0.00000000,48.20279114,16.34408538,0.00000000,0.00000000,0.00000000,270.44392732,False,0.00000000,0.00000000,984.25196850,270.44392732
2185.50000000,D1145,850.00000000,2185.50000000,13544.94784407,13829.41482092,1204.23996000,0.00000000,48.24479670,16.33185878,0.00000000,0.00000000,0.00000000,235.74874188,False,0.00000000,0.00000000,984.25196850,235.74874188
2185.50000000,D2094,1615.00000000,2185.50000000,8266.29525179,8368.54288720,267.11861000,0.00000000,48.22214053,16.26252699,0.00000000,0.00000000,0.00000000,316.96318820,False,0.00000000,0.00000000,984.25196850,316.96318820
2186.50000000,D1633,1220.00000000,2186.50000000,10975.83227789,11212.88548430,1254.74516000,0.00000000,48.20576228,16.37837736,0.00000000,0.00000000,0.00000000,304.81972329,False,0.00000000,0.00000000,984.25196850,304.81972329
2187.00000000,D2542,1942.00000000,2187.00000000,1957.60420248,2129.65893686,558.61861000,0.00000000,48.20279717,16.34093353,0.00000000,0.00000000,0.00000000,270.50939855,False,0.00000000,0.00000000,984.25196850,270.50939855
2188.50000000,D1744,1317.00000000,2188.50000000,8136.88876961,8380.66228242,1121.86861000,0.00000000,48.19988942,16.36409448,0.00000000,0.00000000,0.00000000,320.68953343,False,0.00000000,0.00000000,984.25196850,320.68953343
2191.00000000,D1439,1060.00000000,2191.00000000,15143.30540275,15424.23426315,949.50107000,0.00000000,48.16825206,16.39792575,0.00000000,0.00000000,0.00000000,346.89923440,False,0.00000000,0.00000000,984.25196850,346.89923440
2191.00000000,D1927,1475.00000000,2191.00000000,6253.69891761,6512.33764814,1211.46030000,0.00000000,48.20945496,16.39526011,0.00000000,0.00000000,0.00000000,340.24651904,False,0.00000000,0.00000000,984.25196850,340.24651904
2191.00000000,D2383,1826.00000000,2191.00000000,2778.89385578,3005.35512279,932.32930000,0.00000000,48.20682008,16.35991885,0.00000000,0.00000000,0.00000000,322.33621958,False,0.00000000,0.00000000,984.25196850,322.33621958
2193.00000000,D1699,1273.00000000,2193.00000000,11815.43566494,12219.33446589,2094.78252000,0.00000000,48.19630843,16.40747353,0.00000000,0.00000000,0.00000000,86.92678761,False,0.00000000,0.00000000,984.25196850,86.92678761
2193.50000000,D1626,1204.00000000,2193.50000000,12730.85183569,13059.26751239,1523.09052000,0.00000000,48.25526421,16.40224988,0.00000000,0.00000000,0.00000000,359.11824164,False,0.00000000,0.00000000,984.25196850,359.11824164
2193.50000000,D2428,1861.00000000,2193.50000000,4691.41146439,4788.32542363,244.86861000,0.00000000,48.16300894,16.35043690,0.00000000,0.00000000,0.00000000,318.77392142,False,0.00000000,0.00000000,984.25196850,318.77392142
2195.50000000,D1499,1130.00000000,2195.50000000,10870.62221392,11175.61358301,1525.11861000,0.00000000,48.20967712,16.31828018,0.00000000,0.00000000,0.00000000,12.74440914,True,0.00000000,0.00000000,984.25196850,12.74440914
