# #######################################################
# CONF LOG
# Conflict Statistics
# #######################################################
# 
# Parameters [Units]:
# Simulation time [s], ACID1 [-],ACID2 [-],LAT1 [deg],LON1 [deg],ALT1 [ft],LAT2 [deg],LON2 [deg],ALT2 [ft],CPALAT [lat],CPALON [lon]
# 
# simt
2315.50000000,D2644,D2988,48.20272868,16.37593859,27.43200000,48.20347591,16.37624227,7.36861000,48.20287552,16.37608634
2315.50000000,D1800,D2517,48.21165033,16.38610771,18.28800000,48.21169039,16.38619802,73.82139000,48.21162443,16.38602876
2315.50000000,D2257,D2939,48.20812991,16.35257092,36.57600000,48.20895689,16.35232068,9.14400000,48.20813066,16.35257070
2315.50000000,D2050,D2984,48.19278457,16.37078146,36.57600000,48.19150115,16.37126130,0.00000000,48.19277772,16.37078396
2315.50000000,D1448,D2035,48.20035301,16.37475690,18.28800000,48.20078247,16.37451631,36.57600000,48.20035163,16.37475767
2316.00000000,D2316,D2641,48.21343370,16.36733134,23.40661000,48.21323553,16.36920797,26.49325000,48.21339080,16.36737692
2316.50000000,D2081,D1705,48.20398491,16.36864596,100.58019000,48.20331334,16.36829472,100.37064000,48.20393129,16.36861023
2316.50000000,D2356,D2269,48.17887741,16.36484608,64.54139000,48.17792047,16.36384727,9.14400000,48.17890413,16.36438160
2316.50000000,D1835,D2734,48.20343246,16.36476582,63.03339000,48.20349169,16.36450200,40.85139000,48.20343168,16.36476928
2316.50000000,D2033,D2756,48.20174493,16.37470779,73.15200000,48.20162962,16.37425793,106.60380000,48.20176459,16.37478098
2316.50000000,D528,D2807,48.19829206,16.42396346,27.43200000,48.19785483,16.42332535,32.30442000,48.19829209,16.42396351
2317.00000000,D2149,D2205,48.23655652,16.37870810,27.43200000,48.23641839,16.37839227,84.60939000,48.23645391,16.37836303
2317.00000000,D2081,D1998,48.20396826,16.36863486,100.37445000,48.20433809,16.36884752,100.58400000,48.20383409,16.36854547
2317.00000000,D1909,D2215,48.20477409,16.36863146,18.49755000,48.20442202,16.36882165,18.28800000,48.20477346,16.36863181
2317.00000000,D2535,D2717,48.18011390,16.37365869,9.14400000,48.18063248,16.37366256,9.14400000,48.18011389,16.37365869
2317.00000000,D1445,D1237,48.20278889,16.34575088,73.15200000,48.20278745,16.34538489,27.43200000,48.20278876,16.34571442
2317.00000000,D2035,D2566,48.20068647,16.37457005,36.57600000,48.19922558,16.37627211,77.17739000,48.20052144,16.37466245
2317.50000000,D2566,D1448,48.19924971,16.37620347,74.67739000,48.20025386,16.37480229,18.28800000,48.19927303,16.37611908
2317.50000000,D1800,D2517,48.21157359,16.38587378,21.41220000,48.21163412,16.38605890,73.15200000,48.21157336,16.38587306
2317.50000000,D2874,D2566,48.19931788,16.37579518,18.28800000,48.19924971,16.37620347,74.67739000,48.19932776,16.37561659
2317.50000000,D2723,D2290,48.18935694,16.36089695,52.27320000,48.19013132,16.36215655,54.14010000,48.18925045,16.36071231
2317.50000000,D2515,D2227,48.21790553,16.41217135,82.29600000,48.21644378,16.41188896,115.74780000,48.21779444,16.41191156
2317.50000000,D2574,D2787,48.21506738,16.36563259,68.03339000,48.21491191,16.36579175,22.56339000,48.21506629,16.36563370
2317.50000000,D2340,D2649,48.20766472,16.41844987,84.29600000,48.20764411,16.41845497,27.43200000,48.20766406,16.41845002
2317.50000000,D2715,D2769,48.20288214,16.36722472,9.14400000,48.20364031,16.36846421,9.14400000,48.20278134,16.36767492
2318.00000000,D2566,D2584,48.19926251,16.37613564,73.15200000,48.19910864,16.37524334,54.86400000,48.19932251,16.37563889
2318.00000000,D2356,D2269,48.17888149,16.36477503,59.54139000,48.17805870,16.36386702,9.14400000,48.17889412,16.36455565
2318.00000000,D2807,D2163,48.19798945,16.42352185,34.07226000,48.19801994,16.42356634,107.04139000,48.19798945,16.42352186
2318.00000000,D2358,D2293,48.19898099,16.37762120,27.42819000,48.19888345,16.37674134,29.08935000,48.19898590,16.37709718
2318.50000000,D1753,D1586,48.20154872,16.37394772,49.74539000,48.20164253,16.37430982,18.28800000,48.20164200,16.37430503
2318.50000000,D2863,D2260,48.14747182,16.34543837,27.43200000,48.14734221,16.34469296,27.43200000,48.14737034,16.34592122
2318.50000000,D2535,D2717,48.17997022,16.37365761,9.14400000,48.18045633,16.37366124,8.55915000,48.17997017,16.37365761
2318.50000000,D2715,D2769,48.20283662,16.36742802,9.14400000,48.20351580,16.36839943,9.14400000,48.20272218,16.36793910
2319.00000000,D2236,D1413,48.21476787,16.35103048,56.38939000,48.21496496,16.35199764,27.43200000,48.21512498,16.35101444
2319.00000000,D1909,D2215,48.20468462,16.36867982,18.49374000,48.20433362,16.36884241,18.28800000,48.20435393,16.36885852
2319.00000000,D2365,D2444,48.21755922,16.35901431,16.76261000,48.21757793,16.35899645,64.00800000,48.21755922,16.35901431
2319.00000000,D528,D2807,48.19845807,16.42420581,27.43200000,48.19808699,16.42366424,34.07607000,48.19845810,16.42420585
2319.50000000,D2210,D2316,48.21283869,16.36871440,17.56410000,48.21322403,16.36755412,23.40661000,48.21262478,16.36844807
2319.50000000,D1909,D2331,48.20466425,16.36869082,18.28800000,48.20516724,16.36839489,9.14400000,48.20436312,16.36885355
2319.50000000,D1836,D2520,48.20427447,16.37752699,82.29600000,48.20364632,16.37687830,52.55061000,48.20427986,16.37753254
2319.50000000,D2885,D2907,48.22502591,16.35593523,109.72800000,48.22491525,16.35531326,52.78783000,48.22503559,16.35600791
2320.00000000,D2923,D2732,48.19680389,16.35990919,25.90661000,48.19684267,16.36007513,129.54139000,48.19682552,16.35999724
2320.00000000,D1909,D2215,48.20464252,16.36870257,18.28419000,48.20428989,16.36881919,18.28800000,48.20431055,16.36888196
2320.00000000,D2807,D2163,48.19817742,16.42379626,34.87236000,48.19815331,16.42376104,97.04139000,48.19817743,16.42379627
2320.50000000,D1374,D2786,48.21150310,16.37591579,42.29139000,48.21170743,16.37608992,18.40237000,48.21150309,16.37591578
2320.50000000,D1909,D2331,48.20462254,16.36871336,18.07845000,48.20509489,16.36846315,9.14400000,48.20451279,16.36877267
2320.50000000,D2290,D2069,48.18991997,16.36184005,59.00490000,48.18885062,16.36096880,100.58400000,48.18989598,16.36180401
2320.50000000,D2774,D1767,48.20118030,16.36903003,118.87200000,48.20264275,16.36835408,81.30102000,48.20125507,16.36906546
2320.50000000,D2628,D1878,48.19672147,16.35657112,27.43200000,48.19442490,16.35482046,27.43200000,48.19664569,16.35629392
2320.50000000,D2181,D2929,48.20766429,16.35983494,58.88939000,48.20699369,16.35962614,18.28800000,48.20740081,16.35975528
2320.50000000,D528,D2807,48.19855767,16.42435122,27.43200000,48.19822515,16.42386593,34.87617000,48.19855770,16.42435126
2320.50000000,D2489,D2592,48.17828079,16.36297422,146.30400000,48.17889071,16.36303262,108.91227000,48.17828096,16.36297424
2321.00000000,D2850,D2786,48.21116369,16.37562664,36.57600000,48.21167311,16.37606067,19.63681000,48.21116366,16.37562662
2321.00000000,D2163,D2807,48.19821998,16.42385836,92.04139000,48.19827141,16.42393347,35.08191000,48.19821999,16.42385837
2321.50000000,D1661,D1904,48.21167046,16.35859234,9.35355000,48.21159289,16.35857051,35.77590000,48.21167040,16.35859232
2321.50000000,D2876,D2000,48.20927802,16.35562187,45.72000000,48.20917646,16.35613577,21.41220000,48.20925365,16.35609806
2321.50000000,D2131,D2868,48.19472531,16.35256271,73.15200000,48.19521451,16.35151557,32.80061000,48.19456368,16.35298776
2321.50000000,D2715,D2769,48.20271287,16.36803145,9.14400000,48.20315483,16.36821164,9.14400000,48.20261421,16.36855066
2321.50000000,D2161,D2818,48.21130584,16.42162197,90.63990000,48.21201181,16.42296453,23.40661000,48.21107788,16.42194377
2322.00000000,D2856,D2294,48.19310470,16.40502151,9.14400000,48.19343242,16.40440698,17.08184000,48.19322650,16.40481808
2322.00000000,D2699,D2324,48.20499340,16.34904411,9.14400000,48.20633906,16.35092904,0.08001000,48.20528890,16.34909068
2322.00000000,D1871,D2561,48.21010301,16.37411458,26.55189000,48.20960289,16.37357064,18.28800000,48.20986129,16.37377831
2322.00000000,D1878,D2628,48.19463272,16.35479629,27.43200000,48.19665419,16.35632501,27.43200000,48.19463648,16.35479586
2322.00000000,D2722,D2258,48.22160837,16.35301334,38.23335000,48.22216805,16.35332583,36.57600000,48.22168632,16.35306927
2322.00000000,D1920,D2033,48.20253456,16.37574316,109.54139000,48.20212714,16.37532813,82.29600000,48.20256155,16.37577033
2322.50000000,D2118,D2286,48.19500062,16.38653680,36.57600000,48.19452772,16.38671528,14.47216000,48.19485524,16.38651411
2322.50000000,D895,D2716,48.16338582,16.38268182,9.14400000,48.16176420,16.38441722,9.14400000,48.16335259,16.38269462
2322.50000000,D2857,D2589,48.19578261,16.34893375,64.00800000,48.19551638,16.34922258,18.28800000,48.19559664,16.34913677
2322.50000000,D2715,D2769,48.20267110,16.36822844,9.14400000,48.20303736,16.36815052,9.14400000,48.20255783,16.36872995
2323.00000000,D2340,D2583,48.20697512,16.41865752,87.41461000,48.20671213,16.41853295,137.16000000,48.20671517,16.41862363
2323.00000000,D1705,D2215,48.20331334,16.36829472,75.00584000,48.20411716,16.36872750,18.28800000,48.20330974,16.36829285
2323.00000000,D1999,D2699,48.20506240,16.34907767,58.88939000,48.20510700,16.34906201,9.14400000,48.20508737,16.34908008
2323.00000000,D2885,D2907,48.22500040,16.35639866,104.60939000,48.22503800,16.35600306,55.07355000,48.22497667,16.35671610
2323.00000000,D2647,D2998,48.18063309,16.41358438,45.72000000,48.17931261,16.41311153,5.11861000,48.18052626,16.41355629
2323.00000000,D2314,D2877,48.23444450,16.35488732,19.01190000,48.23491183,16.35465222,18.28800000,48.23478473,16.35506024
2323.50000000,D1878,D2628,48.19484058,16.35478025,27.43200000,48.19659999,16.35614814,27.43200000,48.19501010,16.35479671
2324.00000000,D2029,D1793,48.21329485,16.34991661,27.43200000,48.21342430,16.35108962,51.73980000,48.21331810,16.35040707
2324.00000000,D1753,D1586,48.20170633,16.37456424,45.72000000,48.20178582,16.37485775,23.15661000,48.20171319,16.37458978
2324.00000000,D1851,D2359,48.19232885,16.35678995,30.40380000,48.19262847,16.35540469,14.01261000,48.19220661,16.35660460
2324.50000000,D2580,D2691,48.18988773,16.38031959,9.14400000,48.18807642,16.38004180,49.74539000,48.18969089,16.38043167
2324.50000000,D2018,D2782,48.21059523,16.37477231,27.43200000,48.21003932,16.37402590,53.09235000,48.21057179,16.37473918
2325.00000000,D2327,D2490,48.19648522,16.36943576,80.63865000,48.19669446,16.36610841,91.44000000,48.19641879,16.36925487
2325.00000000,D2522,D2811,48.17057634,16.35139243,18.28800000,48.17107643,16.35078202,18.28800000,48.17077596,16.35104861
2325.00000000,D2933,D2108,48.19978013,16.40926943,69.12661000,48.19917625,16.40970391,118.87200000,48.19977999,16.40926953
2325.00000000,D2863,D2260,48.14733133,16.34610220,27.43200000,48.14715097,16.34550312,27.43200000,48.14724357,16.34640312
2325.50000000,D2921,D2522,48.17200961,16.34918575,27.43200000,48.17059906,16.35135330,18.49755000,48.17191515,16.34935649
2325.50000000,D2487,D2886,48.22502199,16.35615400,27.43200000,48.22488793,16.35515556,27.43200000,48.22499003,16.35656079
2325.50000000,D2892,D1981,48.17876456,16.37030729,73.82139000,48.17850970,16.37132607,29.20365000,48.17856949,16.37030218
2325.50000000,D2841,D2847,48.17136393,16.39854902,9.14400000,48.17073223,16.39823962,9.14400000,48.17140664,16.39856155
2326.00000000,D1705,D2215,48.20339974,16.36833577,64.44449000,48.20390313,16.36859978,23.65661000,48.20341700,16.36834376
2326.00000000,D2288,D2037,48.19539555,16.41387422,131.18539000,48.19552938,16.41365125,91.44000000,48.19529129,16.41403687
2326.00000000,D2126,D2868,48.19472031,16.35257126,18.28800000,48.19483959,16.35206666,35.77590000,48.19457155,16.35289500
2326.00000000,D2407,D2071,48.19070563,16.35040643,78.84414000,48.19096019,16.35005750,64.73190000,48.19070571,16.35040633
2326.00000000,D2113,D1448,48.19993329,16.37301931,31.70739000,48.20009115,16.37425144,19.16811000,48.19998928,16.37260106
2326.00000000,D1871,D2782,48.20987590,16.37379863,18.28800000,48.20993747,16.37388424,47.24539000,48.20987588,16.37379860
2326.00000000,D2364,D2024,48.20430154,16.34568385,51.73980000,48.20493023,16.34488590,9.94410000,48.20430254,16.34555031
2326.50000000,D2850,D1374,48.21094738,16.37542992,36.57600000,48.21126141,16.37570990,42.29520000,48.21074394,16.37498927
2326.50000000,D2327,D2490,48.19639091,16.36921162,80.63865000,48.19660228,16.36631997,91.44000000,48.19626607,16.36891772
2326.50000000,D2928,D2029,48.21344718,16.35109107,18.28800000,48.21331896,16.35042524,25.66035000,48.21372125,16.35107854
2326.50000000,D2685,D1767,48.20268198,16.36818093,132.04139000,48.20247183,16.36911074,82.29600000,48.20268194,16.36818109
2327.00000000,D2578,D2377,48.17926854,16.34757670,27.43200000,48.18029041,16.34902579,18.28800000,48.17935746,16.34777608
2327.00000000,D2782,D2018,48.20986965,16.37378990,45.72000000,48.21033671,16.37442568,27.43200000,48.20984043,16.37374926
2327.00000000,D2084,D2254,48.22400750,16.39245148,66.32139000,48.22409671,16.39305513,9.14400000,48.22397318,16.39221331
2327.00000000,D1514,D1853,48.19897338,16.37901515,45.72000000,48.19820173,16.37898731,68.28339000,48.19897014,16.37878180
2327.00000000,D2928,D1793,48.21348320,16.35108943,18.28800000,48.21367698,16.35107847,45.72000000,48.21348579,16.35108931
2327.00000000,D2294,D2785,48.19369480,16.40372237,9.14400000,48.19393633,16.40311636,9.14400000,48.19369483,16.40372232
2327.00000000,D2624,D2421,48.19445820,16.40639588,27.43200000,48.19338386,16.40484455,26.70810000,48.19437065,16.40625410
2327.00000000,D2492,D2874,48.19866457,16.37509968,40.35139000,48.19885189,16.37515529,9.14400000,48.19855071,16.37506639
2327.00000000,D2892,D2534,48.17863013,16.37030376,66.32139000,48.17893423,16.37030795,9.14400000,48.17861703,16.37030342
2327.50000000,D2160,D2962,48.19790718,16.36957702,27.43200000,48.19696022,16.36733884,27.43200000,48.19798502,16.36906970
2327.50000000,D1413,D1793,48.21500677,16.35137485,24.46020000,48.21372493,16.35107635,45.72000000,48.21501421,16.35126404
2327.50000000,D2766,D2365,48.21789014,16.36030296,36.57600000,48.21733858,16.35961393,19.01190000,48.21765359,16.36051546
2328.00000000,D1705,D2215,48.20352962,16.36839591,61.72159000,48.20372526,16.36850838,33.40661000,48.20353918,16.36840033
2328.00000000,D2620,D2316,48.21257501,16.36837491,9.31545000,48.21298494,16.36804448,22.60651000,48.21233114,16.36802541
2328.00000000,D2575,D2177,48.19460552,16.40664973,109.72800000,48.19438134,16.40628291,135.38835000,48.19453714,16.40651798
2328.00000000,D2774,D1767,48.20217552,16.36950579,111.25339000,48.20242910,16.36929991,82.29600000,48.20222591,16.36954020
2328.00000000,D2535,D2717,48.17906778,16.37366936,14.26261000,48.17933730,16.37366589,36.57600000,48.17905030,16.37367014
2328.00000000,D2501,D2353,48.20286351,16.41575845,84.60939000,48.20275100,16.41575413,27.43200000,48.20286280,16.41575843
2328.50000000,D2210,D2316,48.21257120,16.36902502,17.56410000,48.21296326,16.36809741,22.60270000,48.21255773,16.36905658
2328.50000000,D2438,D2445,48.19725531,16.38428883,25.90661000,48.19722072,16.38532593,51.73980000,48.19725530,16.38428905
2329.00000000,D2441,D2040,48.20122701,16.33465378,109.72800000,48.20144266,16.33612177,128.01600000,48.20123459,16.33470450
2329.00000000,D2520,D1836,48.20474512,16.37800413,79.98261000,48.20501250,16.37827684,109.72800000,48.20474512,16.37800413
2329.00000000,D1853,D1514,48.19827187,16.37880571,68.28339000,48.19896920,16.37881512,45.72000000,48.19834072,16.37862745
2329.00000000,D2303,D2407,48.19052118,16.35065885,9.14400000,48.19087392,16.35017547,64.50594000,48.19054416,16.35062727
2329.00000000,D2177,D2725,48.19431460,16.40618562,132.29139000,48.19472282,16.40687600,82.29600000,48.19417253,16.40597853
2329.00000000,D2134,D2602,48.23141359,16.37838784,27.43200000,48.23213623,16.37782816,27.43200000,48.23139777,16.37840025
2329.00000000,D2620,D2543,48.21255335,16.36834387,9.31545000,48.21348100,16.36726422,9.14400000,48.21231306,16.36799951
2329.00000000,D2622,D1703,48.19648230,16.39653087,82.29600000,48.19637473,16.39668623,91.26855000,48.19648321,16.39652951
2329.00000000,D2126,D2868,48.19463884,16.35273949,18.28800000,48.19474497,16.35222368,23.95739000,48.19436128,16.35304581
2329.00000000,D2746,D2890,48.14300241,16.35021089,22.57044000,48.14309619,16.35075222,9.14400000,48.14317752,16.35064973
2329.00000000,D1757,D1863,48.19083464,16.46051882,27.43200000,48.19079140,16.46059347,36.36645000,48.19082805,16.46053194
2329.00000000,D2446,D2352,48.19390940,16.38905019,146.30400000,48.19373750,16.38976818,116.55861000,48.19393554,16.38893782
2329.50000000,D2933,D2606,48.19923257,16.40966365,91.44000000,48.19848291,16.41022637,146.30400000,48.19918423,16.40969845
2329.50000000,D2215,D2734,48.20357796,16.36843175,33.40661000,48.20293481,16.36698949,40.85139000,48.20328925,16.36828156
2329.50000000,D1386,D1374,48.21159416,16.37599340,82.29600000,48.21114279,16.37560885,49.91000000,48.21159415,16.37599339
2329.50000000,D2438,D2445,48.19724854,16.38449181,27.43200000,48.19721939,16.38539539,47.49539000,48.19724656,16.38455147
2329.50000000,D2468,D2144,48.18952497,16.40012276,27.43200000,48.18971914,16.40027788,84.60939000,48.18952416,16.40012214
2329.50000000,D1705,D1909,48.20363632,16.36844531,58.16494000,48.20422843,16.36878679,18.08226000,48.20366595,16.36845903
2330.00000000,D1936,D2602,48.23190303,16.37800690,94.60939000,48.23202794,16.37791118,28.15590000,48.23190301,16.37800691
2330.00000000,D2620,D2543,48.21252963,16.36830987,9.31545000,48.21340166,16.36735316,9.14400000,48.21227199,16.36794065
2330.00000000,D2441,D2040,48.20125416,16.33483541,109.72800000,48.20145206,16.33620940,128.01600000,48.20126872,16.33493288
2330.00000000,D2450,D2590,48.19937563,16.34905982,51.38939000,48.19931298,16.34858433,27.48143000,48.19938387,16.34912241
2330.00000000,D1705,D2331,48.20366658,16.36845932,55.73733000,48.20447209,16.36879559,9.14400000,48.20389771,16.36856633
2330.00000000,D2774,D2658,48.20230286,16.36962406,101.50339000,48.20250751,16.36895278,54.86400000,48.20246846,16.36978356
2330.50000000,D2685,D2774,48.20250893,16.36894675,112.29139000,48.20231698,16.36963929,101.50339000,48.20248546,16.36905059
2330.50000000,D2788,D2071,48.19091283,16.35012120,118.87200000,48.19127698,16.34962260,72.60051000,48.19091286,16.35012116
2330.50000000,D2961,D2215,48.20296148,16.36687039,27.43200000,48.20346092,16.36837087,33.40661000,48.20289665,16.36715991
2330.50000000,D2439,D2441,48.20145591,16.33624472,107.16461000,48.20126631,16.33491673,109.72800000,48.20146417,16.33632185
2330.50000000,D2535,D2717,48.17883369,16.37367376,18.25677000,48.17906604,16.37366942,39.70020000,48.17880491,16.37367348
2330.50000000,D2746,D2890,48.14306906,16.35037791,18.28800000,48.14320209,16.35088491,9.14400000,48.14325348,16.35084009
2331.00000000,D2344,D1966,48.20121319,16.36227921,32.30061000,48.20144134,16.36358896,36.51261000,48.20128599,16.36235425
2331.00000000,D2569,D2514,48.19664465,16.38719298,18.28800000,48.19663944,16.38809510,64.00800000,48.19664465,16.38719296
2331.00000000,D2830,D2760,48.15044525,16.35122309,82.29600000,48.15125038,16.35150966,82.29600000,48.15062264,16.35136620
2331.00000000,D2781,D2042,48.20717729,16.38039725,18.28800000,48.20738180,16.37965314,9.35355000,48.20716332,16.38046640
2331.00000000,D2611,D2726,48.15644035,16.36055080,9.14400000,48.15565835,16.36023597,9.14400000,48.15661418,16.36057045
2331.50000000,D2444,D2530,48.21757963,16.36033143,54.86400000,48.21802890,16.36166606,73.15200000,48.21758061,16.36033435
2331.50000000,D2416,D2804,48.17233836,16.36302134,63.20790000,48.17263898,16.36308733,18.28800000,48.17233854,16.36302138
2331.50000000,D2623,D2483,48.22197286,16.42563719,109.72800000,48.22121705,16.42590421,109.72800000,48.22188644,16.42565036
2331.50000000,D2998,D3006,48.17997351,16.41324705,31.89681000,48.17937133,16.41356594,9.14400000,48.18024265,16.41330223
2331.50000000,D2035,D2293,48.19983149,16.37505135,35.77590000,48.19932322,16.37569875,18.28800000,48.19971490,16.37511740
2331.50000000,D2798,D2685,48.20161333,16.36923512,91.44000000,48.20247127,16.36911342,112.29139000,48.20194731,16.36939343
2331.50000000,D2774,D2798,48.20231702,16.36967231,101.50339000,48.20161333,16.36923512,91.44000000,48.20224144,16.37002010
2332.00000000,D1936,D2602,48.23174535,16.37812781,84.60939000,48.23184184,16.37805384,28.15590000,48.23174530,16.37812785
2332.00000000,D2202,D2222,48.19845146,16.40042014,66.32139000,48.19857535,16.40023436,9.14400000,48.19845098,16.40042085
2332.00000000,D2400,D2483,48.22076612,16.42577600,109.72800000,48.22116585,16.42591137,109.72800000,48.22066506,16.42579179
2332.50000000,D2421,D2576,48.19335334,16.40459148,26.70810000,48.19361425,16.40517361,51.73980000,48.19349838,16.40423391
2332.50000000,D2998,D3006,48.18003338,16.41325932,31.89681000,48.17947442,16.41358366,9.14400000,48.18028953,16.41331185
2332.50000000,D1386,D1374,48.21135502,16.37578967,79.17180000,48.21102202,16.37550596,49.91000000,48.21135501,16.37578966
2332.50000000,D2700,D1937,48.21374278,16.42883958,36.57600000,48.21414905,16.42895664,36.57600000,48.21338768,16.42885504
2333.00000000,D2923,D2732,48.19759556,16.36225941,27.43200000,48.19767601,16.36240190,84.60939000,48.19766439,16.36238568
2333.00000000,D2284,D3003,48.22091711,16.37751526,23.15661000,48.22107309,16.37500415,27.36861000,48.22087877,16.37743871
2333.00000000,D2976,D2943,48.14919419,16.33724179,27.43200000,48.14886554,16.33835017,27.43200000,48.14917447,16.33733568
2333.00000000,D2787,D2155,48.21430621,16.36629353,34.80435000,48.21435686,16.36543284,58.88939000,48.21417776,16.36603875
2333.50000000,D1909,D2331,48.20400731,16.36866118,21.20265000,48.20431172,16.36883084,9.35355000,48.20397931,16.36864239
2333.50000000,D2689,D2540,48.21862111,16.40501353,44.06265000,48.21790672,16.40457446,27.43200000,48.21831611,16.40501007
2333.50000000,D2734,D1998,48.20283855,16.36741939,40.85139000,48.20373821,16.36851514,95.21539000,48.20277960,16.36768268
2333.50000000,D2042,D2619,48.20728298,16.37998605,16.51261000,48.20681562,16.38012236,54.86400000,48.20724987,16.38009757
2333.50000000,D2360,D2613,48.18646009,16.33133360,18.28800000,48.18673729,16.33155791,74.67739000,48.18644844,16.33131835
2333.50000000,D2898,D2235,48.22061613,16.36091845,56.38939000,48.22154102,16.35945174,9.14400000,48.22084694,16.36066502
2333.50000000,D1998,D1835,48.20373821,16.36851514,95.21539000,48.20306653,16.36640123,54.86400000,48.20370234,16.36849647
2334.00000000,D2689,D2448,48.21858185,16.40501309,44.06265000,48.21791533,16.40255861,27.43200000,48.21840795,16.40501111
2334.00000000,D2018,D2355,48.20990064,16.37383299,27.43200000,48.20996622,16.37392428,77.17739000,48.20990062,16.37383296
2334.00000000,D1355,D2345,48.21092036,16.34121627,45.72000000,48.21103033,16.34016182,27.43200000,48.21091870,16.34123130
2334.00000000,D2355,D2782,48.20996622,16.37392428,77.17739000,48.20959581,16.37358446,45.72000000,48.20977584,16.37365943
2334.50000000,D1448,D2113,48.19992474,16.37349718,27.43200000,48.20001645,16.37264181,31.70739000,48.19989419,16.37298774
2334.50000000,D2126,D2868,48.19438716,16.35299046,18.28800000,48.19470484,16.35260503,18.28800000,48.19436421,16.35305220
2335.00000000,D2699,D2758,48.20556653,16.34914859,9.14400000,48.20633184,16.35110515,27.43200000,48.20568359,16.34917939
2335.00000000,D2549,D2494,48.19390856,16.38905388,36.57600000,48.19371861,16.38983713,36.57600000,48.19393259,16.38895056
2335.00000000,D1448,D1768,48.19992212,16.37345347,27.43200000,48.19950176,16.37351662,10.91565000,48.19989763,16.37304512
2335.50000000,D2566,D2584,48.19899882,16.37450294,58.03339000,48.19888028,16.37358294,45.72000000,48.19899817,16.37449798
2335.50000000,D2850,D2355,48.21040957,16.37452220,27.43200000,48.20986426,16.37378244,73.15200000,48.21037562,16.37447725
2335.50000000,D2018,D2850,48.20984107,16.37375015,27.43200000,48.21040957,16.37452220,27.43200000,48.20982707,16.37373067
2335.50000000,D2284,D3003,48.22081691,16.37731520,23.15661000,48.22090612,16.37524457,27.36861000,48.22065555,16.37699303
2335.50000000,D2155,D2328,48.21417654,16.36562332,46.38939000,48.21362705,16.36616561,18.28800000,48.21415787,16.36564305
2336.00000000,D1413,D1793,48.21516815,16.35109199,24.46020000,48.21441046,16.35104608,35.77590000,48.21529856,16.35110826
2336.00000000,D2531,D2651,48.21658255,16.36307885,9.14400000,48.21596515,16.36497639,18.28800000,48.21653645,16.36312722
2336.00000000,D2301,D2896,48.18925952,16.35146209,9.14400000,48.18888300,16.35162663,34.80435000,48.18925959,16.35146206
2336.00000000,D2113,D1448,48.20004031,16.37254658,31.70739000,48.19991512,16.37333670,27.43200000,48.20016439,16.37205133
2336.00000000,D2576,D2624,48.19338203,16.40484193,45.72000000,48.19375394,16.40537315,27.43200000,48.19338200,16.40484189
2336.50000000,D2896,D1805,48.18895010,16.35159731,33.60420000,48.18955467,16.35236489,27.43200000,48.18927580,16.35145498
2336.50000000,D2932,D2966,48.19901894,16.40981734,9.14400000,48.19974474,16.40929488,9.14400000,48.19901882,16.40981743
2336.50000000,D2629,D2626,48.21743275,16.38973164,26.70810000,48.21736852,16.39092150,45.72000000,48.21761848,16.39009533
2337.00000000,D2784,D2290,48.18704635,16.36395109,27.43200000,48.18850829,16.36309058,36.57600000,48.18728089,16.36412836
2337.00000000,D2786,D1386,48.21104027,16.37552152,25.00542000,48.21100923,16.37549507,73.15200000,48.21104022,16.37552148
2337.50000000,D2623,D2483,48.22125258,16.42574696,109.72800000,48.22065308,16.42598306,109.72800000,48.22117450,16.42575886
2337.50000000,D2284,D3003,48.22075451,16.37719062,23.15661000,48.22077253,16.37543731,27.36861000,48.22053890,16.37676012
2337.50000000,D2928,D1793,48.21420727,16.35105630,9.14400000,48.21450607,16.35104186,31.70739000,48.21420754,16.35105629
2337.50000000,D2113,D1448,48.20007247,16.37241820,31.70739000,48.19991728,16.37313541,27.43200000,48.20014966,16.37211012
2338.00000000,D2896,D1805,48.18910742,16.35152856,33.60420000,48.18950893,16.35222109,27.42819000,48.18942858,16.35138821
2338.00000000,D2181,D2837,48.20734433,16.35834772,27.43200000,48.20756539,16.35658742,23.15280000,48.20734956,16.35830760
2338.00000000,D2904,D1186,48.20466570,16.35869876,64.00800000,48.20540016,16.35770613,72.98055000,48.20466762,16.35869618
2338.00000000,D2716,D2346,48.16189044,16.38265318,9.94410000,48.16174596,16.38095777,27.43200000,48.16186019,16.38257580
2338.00000000,D2600,D2812,48.19814091,16.30243885,35.77590000,48.19815169,16.30249609,18.45945000,48.19814141,16.30244215
2338.00000000,D2324,D2049,48.20681206,16.34927652,17.94862000,48.20793179,16.34904798,76.32139000,48.20694358,16.34924892
2338.00000000,D2483,D2400,48.22060179,16.42599023,109.72800000,48.22021154,16.42586267,109.72800000,48.22050564,16.42600367
2338.00000000,D1904,D2388,48.21164838,16.35761489,27.43200000,48.21077029,16.35558584,91.44000000,48.21169306,16.35724691
2338.00000000,D2487,D2886,48.22487308,16.35705396,18.28800000,48.22498702,16.35664850,47.24539000,48.22463922,16.35714468
2338.50000000,D2099,D2184,48.20139230,16.36913037,36.57600000,48.20051534,16.36870543,62.23635000,48.20139472,16.36913151
2338.50000000,D1951,D2314,48.23683803,16.35725753,9.14400000,48.23604100,16.35623589,49.74539000,48.23667670,16.35715167
